District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Thanh Tri,20.9414616,105.8360327,Làng Cổ Bát Tràng,20.97571975,105.9124154,Village
Thanh Tri,20.9414616,105.8360327,O'Gallery Premier Hotel & Spa,21.02967485,105.8458894,Hotel
Thanh Tri,20.9414616,105.8360327,Halia Restaurant & Bar,21.02496515,105.8438479,Restaurant
Thanh Tri,20.9414616,105.8360327,Hồ Thành Công (Thanh Cong Lake),21.0183333,105.8150493,Lake
Thanh Tri,20.9414616,105.8360327,Bánh Cuốn Bà Hanh,21.02902878,105.8487562,Vietnamese Restaurant
Thanh Tri,20.9414616,105.8360327,Quỹ Giao lưu Quốc tế Nhật Bản tại Việt Nam (The Japan Foundation),21.02190932,105.8487287,Cultural Center
Thanh Tri,20.9414616,105.8360327,Phở Ấu Triệu (Phở Nước Đục-Anh Em Nhà Tư Lùn),21.02886151,105.8487229,Noodle Restaurant
Thanh Tri,20.9414616,105.8360327,La Terrasse @ Sofitel Metropole Hotel,21.02606596,105.8555827,Hotel Bar
Thanh Tri,20.9414616,105.8360327,Nê,21.02968676,105.8440291,Cocktail Bar
Thanh Tri,20.9414616,105.8360327,Pane e Vino Restaurant,21.02427408,105.8557516,Italian Restaurant
Thanh Tri,20.9414616,105.8360327,King BBQ,20.99488838,105.868523,BBQ Joint
Thanh Tri,20.9414616,105.8360327,Cây Cau Restaurant,21.01950333,105.856326,Vietnamese Restaurant
Thanh Tri,20.9414616,105.8360327,Cộng Càphê 68 Quán Sứ,21.02518835,105.8452492,Coffee Shop
Thanh Tri,20.9414616,105.8360327,La Badiane,21.02654678,105.8432573,French Restaurant
Thanh Tri,20.9414616,105.8360327,Ngon Villa Restaurant,21.029362,105.843728,Vietnamese Restaurant
Thanh Tri,20.9414616,105.8360327,Meat Plus B1 Nguyễn Thị Thập,21.007954,105.803705,Korean Restaurant
Thanh Tri,20.9414616,105.8360327,Bánh Canh Ghẹ Út Còi,21.02687359,105.8502662,Noodle Restaurant
Thanh Tri,20.9414616,105.8360327,Nộm Hàm Long,21.01934647,105.8528961,Salad Restaurant
Thanh Tri,20.9414616,105.8360327,Pheva Chocolate,21.02632792,105.8435961,Chocolate Store
Thanh Tri,20.9414616,105.8360327,Hương Sen II,21.00846096,105.8189818,Spa
Thanh Tri,20.9414616,105.8360327,Nhà Hát Lớn Hà Nội (Hanoi Opera House),21.0242343,105.8572761,Opera House
Thanh Tri,20.9414616,105.8360327,Le Beaulieu,21.02604069,105.8556367,French Restaurant
Thanh Tri,20.9414616,105.8360327,Book Café,21.00661717,105.8457521,Coffee Shop
Thanh Tri,20.9414616,105.8360327,VinMart Royal City,21.0031414,105.816424,Market
Thanh Tri,20.9414616,105.8360327,SumoBBQ,21.02874831,105.8460238,BBQ Joint
Thanh Tri,20.9414616,105.8360327,Vạn Xuân,21.03035911,105.8489013,Spa
Thanh Tri,20.9414616,105.8360327,Vintage 1976,21.02596506,105.8537216,Café
Thanh Tri,20.9414616,105.8360327,Kem Tràng Tiền,21.02505482,105.8547373,Ice Cream Parlor
Thanh Tri,20.9414616,105.8360327,JW Cafe,21.00719455,105.7834414,Vietnamese Restaurant
Thanh Tri,20.9414616,105.8360327,Starbucks,21.02521621,105.8570319,Coffee Shop
Thanh Tri,20.9414616,105.8360327,Xofa Café,21.02944336,105.8435145,Café
Thanh Tri,20.9414616,105.8360327,Polygon Music,21.02992176,105.8228617,Rock Club
Thanh Tri,20.9414616,105.8360327,Lý Văn Phúc (Chicken Street),21.03123279,105.8320137,Wings Joint
Thanh Tri,20.9414616,105.8360327,Executive Lounge @ JW Marriott Hotel Hanoi,21.0071839,105.7832007,Hotel
Thanh Tri,20.9414616,105.8360327,Chân Gà Nướng Việt Hà,21.03047174,105.831805,BBQ Joint
Thanh Tri,20.9414616,105.8360327,CGV Cinemas MIPEC Tower,21.00539439,105.8239404,Movie Theater
Thanh Tri,20.9414616,105.8360327,Newsphinx Beer Bar 2 Láng Hạ,21.023244,105.819343,Restaurant
Thanh Tri,20.9414616,105.8360327,Cowboy Jack's,21.00584398,105.8232076,Pizzeria
Thanh Tri,20.9414616,105.8360327,CGV Cinemas Hà Nội Centerpoint,21.00413263,105.805027,Movie Theater
Thanh Tri,20.9414616,105.8360327,Noodle and Roll,21.02970041,105.8491419,Vietnamese Restaurant
Thanh Tri,20.9414616,105.8360327,Bảo Tàng Phụ Nữ Việt Nam (Vietnamese Women's Museum) (Bảo Tàng Phụ Nữ Việt Nam),21.02325961,105.851618,Museum
Thanh Tri,20.9414616,105.8360327,Kumquat tree,21.024508,105.855878,Bar
Thanh Tri,20.9414616,105.8360327,Chợ Thành Công,21.02226149,105.8127594,Market
Thanh Tri,20.9414616,105.8360327,Sữa Chua Ông Già Tóc Bạc,21.01715256,105.8555412,Dessert Shop
Thanh Tri,20.9414616,105.8360327,American Club,21.02373786,105.8539702,Cultural Center
Thanh Tri,20.9414616,105.8360327,GoGi House,21.00127928,105.8165284,Korean Restaurant
Thanh Tri,20.9414616,105.8360327,Nhật Cường Mobile 12 Láng Hạ,21.02011267,105.8174171,Tiki Bar
Thanh Tri,20.9414616,105.8360327,S' Patisserie,21.0257794,105.8525766,Café
Thanh Tri,20.9414616,105.8360327,Bánh Mỳ Phố Huế,21.01616583,105.8514997,Sandwich Spot
Thanh Tri,20.9414616,105.8360327,Lục Thuỷ,21.02899125,105.8512341,Vietnamese Restaurant
Thanh Tri,20.9414616,105.8360327,Crystal Jade Palace,21.00702538,105.7834651,Cantonese Restaurant
Thanh Tri,20.9414616,105.8360327,Starbucks (Starbucks Nguyễn Tuân),20.9994662,105.801934,Coffee Shop
Thanh Tri,20.9414616,105.8360327,Pullman Hanoi,21.02992022,105.8288467,Hotel
Thanh Tri,20.9414616,105.8360327,Wild Rice,21.01870985,105.8529979,Vietnamese Restaurant
Thanh Tri,20.9414616,105.8360327,Zennova Massage,21.02997895,105.8258514,Massage Clinic
Thanh Tri,20.9414616,105.8360327,Grand Plaza Hanoi Hotel,21.0080871,105.796658,Hotel
Thanh Tri,20.9414616,105.8360327,Bảo Tàng Phòng Không Không Quân (Air Force Museum),21.0004478,105.8292067,History Museum
Thanh Tri,20.9414616,105.8360327,Chợ Bát Tràng,20.97493208,105.9119276,Market
Thanh Tri,20.9414616,105.8360327,Highlands Coffee,21.02960475,105.8278115,Coffee Shop
Thanh Tri,20.9414616,105.8360327,Cộng Càphê,21.02140937,105.8570627,Café
Thanh Tri,20.9414616,105.8360327,The Lounge,21.00732523,105.7834743,Hotel Bar
Thanh Tri,20.9414616,105.8360327,Nhà Sách Tiến Thọ Đường Láng,21.01897552,105.8020932,Bookstore
Thanh Tri,20.9414616,105.8360327,Smoothies and Juices Trần Hưng Đạo,21.02034008,105.8545754,Juice Bar
Thanh Tri,20.9414616,105.8360327,Chè 16 (Mười Sáu),21.01809346,105.8528748,Dessert Shop
Thanh Tri,20.9414616,105.8360327,CGV Cinemas Vincom Nguyễn Chí Thanh,21.02305755,105.8095074,Movie Theater
Thanh Tri,20.9414616,105.8360327,Spices Garden,21.02553688,105.8560157,Vietnamese Restaurant
Thanh Tri,20.9414616,105.8360327,Le Spa du Metropole,21.02558754,105.8560219,Spa
Thanh Tri,20.9414616,105.8360327,Tadioto,21.02555696,105.8579337,Whisky Bar
Thanh Tri,20.9414616,105.8360327,Newtown Coffee,21.0194373,105.8553207,Coffee Shop
Thanh Tri,20.9414616,105.8360327,Starbucks Times City,20.993705,105.867424,Coffee Shop
Thanh Tri,20.9414616,105.8360327,Royal City Square,21.00325312,105.8153302,Pedestrian Plaza
Thanh Tri,20.9414616,105.8360327,Phương Nam Restaurant Số 2 Ngõ 69 Chùa Láng,21.02318126,105.8063526,Vietnamese Restaurant
Thanh Tri,20.9414616,105.8360327,Argento Cafe,21.02234147,105.8576522,Coffee Shop
Thanh Tri,20.9414616,105.8360327,Coffee Bean & Tea Leaf,21.02108017,105.855937,Café
Thanh Tri,20.9414616,105.8360327,Club de L'Oriental Hanoi,21.02571269,105.8576429,Vietnamese Restaurant
Thanh Tri,20.9414616,105.8360327,Gelato Italia,21.02524149,105.8570082,Ice Cream Parlor
Thanh Tri,20.9414616,105.8360327,Ding Tea,21.01130867,105.8005371,Bubble Tea Shop
Thanh Tri,20.9414616,105.8360327,Starbucks,21.00297186,105.8147818,Coffee Shop
Thanh Tri,20.9414616,105.8360327,CGV Cinemas Vincom Royal City,21.00260067,105.815508,Movie Theater
Thanh Tri,20.9414616,105.8360327,Paris Gâteaux,21.00686368,105.8035054,Bakery
Thanh Tri,20.9414616,105.8360327,Press Club,21.02529049,105.8568598,Restaurant
Thanh Tri,20.9414616,105.8360327,Slo.Villa,21.02206329,105.8555036,Restaurant
Thanh Tri,20.9414616,105.8360327,Bảo Tàng Cách Mạng Việt Nam (Museum of the Vietnamese Revolution) (Bảo Tàng Cách Mạng Việt Nam),21.02536561,105.857702,History Museum
Thanh Tri,20.9414616,105.8360327,The Pizza Company,21.00355755,105.8147782,Pizzeria
Thanh Tri,20.9414616,105.8360327,Tokyo Deli,21.02450146,105.855055,Sushi Restaurant
Thanh Tri,20.9414616,105.8360327,Le Club,21.02556244,105.8560292,Hotel Bar
Thanh Tri,20.9414616,105.8360327,French Grill,21.00661723,105.782775,French Restaurant
Thanh Tri,20.9414616,105.8360327,Paris Baguette,21.00640652,105.8035809,Bakery
Thanh Tri,20.9414616,105.8360327,Twitter Beans Coffee,21.00663858,105.8033337,Coffee Shop
Thanh Tri,20.9414616,105.8360327,Starbucks Vincom Trần Duy Hưng,21.00703831,105.7957113,Coffee Shop
Thanh Tri,20.9414616,105.8360327,Pizza Hut,21.00667904,105.7928586,Pizzeria
Thanh Tri,20.9414616,105.8360327,Tous les Jours,21.00778475,105.792618,Bakery
Thanh Tri,20.9414616,105.8360327,Tous les Jours,20.97213432,105.7773033,Bakery
Thanh Tri,20.9414616,105.8360327,Bảo Tàng Đường Hồ Chí Minh (Ho Chi Minh Trail Museum),20.953912,105.748666,History Museum
Thanh Tri,20.9414616,105.8360327,Trạm Thu Phí Pháp Vân (hướng đi về Hà Nội),20.906903,105.861252,Toll Plaza
Thanh Tri,20.9414616,105.8360327,Quán cá Lý Sơn,20.979893,105.881284,Seafood Restaurant
Thanh Tri,20.9414616,105.8360327,Huong Sen Restaurant,21.00622292,105.7818754,Restaurant
Thanh Tri,20.9414616,105.8360327,Bến xe Yên Nghĩa,20.95029456,105.7474008,Bus Station
Thanh Tri,20.9414616,105.8360327,Khu Vườn Tùng,20.97068508,105.9269108,Park
Thanh Xuan,20.9944171,105.8171316,Nhất Ly,21.01045729,105.825109,Hotpot Restaurant
Thanh Xuan,20.9944171,105.8171316,Nhật Cường Mobile,20.99134871,105.8031824,Mobile Phone Store
Thanh Xuan,20.9944171,105.8171316,JW Marriott Hanoi,21.0078042,105.7826291,Hotel
Thanh Xuan,20.9944171,105.8171316,Noble Moment CF Bingsu A51 Hoàng Ngân,21.00978023,105.8029506,Korean Restaurant
Thanh Xuan,20.9944171,105.8171316,ssam daak,21.01000075,105.8044589,Asian Restaurant
Thanh Xuan,20.9944171,105.8171316,Pizza 4Ps Lotte Hanoi,21.032145,105.813378,Pizzeria
Thanh Xuan,20.9944171,105.8171316,InterContinental Hanoi Landmark 72,21.01683586,105.7842974,Hotel
Thanh Xuan,20.9944171,105.8171316,Pizza 4P,21.034181,105.812777,Pizzeria
Thanh Xuan,20.9944171,105.8171316,Bánh Cuốn Thanh Trì Bà Hoành,21.01342011,105.8497082,Vietnamese Restaurant
Thanh Xuan,20.9944171,105.8171316,Thịt Xiên Rau Câu Phương Mai,21.00296509,105.8350584,BBQ Joint
Thanh Xuan,20.9944171,105.8171316,Spices Taste Of India,21.006725,105.80408,Indian Restaurant
Thanh Xuan,20.9944171,105.8171316,Hotel La Siesta Trendy,21.03224444,105.8457272,Hotel
Thanh Xuan,20.9944171,105.8171316,Maison Marou Hanoi,21.02191169,105.8498236,Chocolate Store
Thanh Xuan,20.9944171,105.8171316,Apricot Boutique Hotel,21.028105,105.85093,Hotel
Thanh Xuan,20.9944171,105.8171316,Công Viên Cầu Giấy (Yên Hoà),21.02933885,105.7899118,Park
Thanh Xuan,20.9944171,105.8171316,Văn Miếu Quốc Tử Giám (Temple of Literature) (Văn Miếu Quốc Tử Giám),21.02870741,105.8360046,Confucian Temple
Thanh Xuan,20.9944171,105.8171316,Pizza 4P,21.02514062,105.854438,Italian Restaurant
Thanh Xuan,20.9944171,105.8171316,Sofitel Legend Metropole Hanoi,21.0259859,105.8556869,Hotel
Thanh Xuan,20.9944171,105.8171316,BHD Star Cineplex Vincom Phạm Ngọc Thạch,21.00654079,105.8319923,Movie Theater
Thanh Xuan,20.9944171,105.8171316,The Railway Cafe,21.02941903,105.8431118,Café
Thanh Xuan,20.9944171,105.8171316,Pizza 4P's,21.02974552,105.8489557,Pizzeria
Thanh Xuan,20.9944171,105.8171316,Lotte Hotel Hanoi,21.03224132,105.8128173,Hotel
Thanh Xuan,20.9944171,105.8171316,Quan An Ngon 25T2 Hoang Dao Thuy,21.00689785,105.8018639,Vietnamese Restaurant
Thanh Xuan,20.9944171,105.8171316,Dream Beans Coffee,21.029088,105.848596,Coffee Shop
Thanh Xuan,20.9944171,105.8171316,The ann hotel,21.01584318,105.8578246,Hotel
Thanh Xuan,20.9944171,105.8171316,Hong Hoai Restaurant,21.033757,105.847427,Asian Restaurant
Thanh Xuan,20.9944171,105.8171316,La Siesta Hotel,21.03427457,105.853351,Hotel
Thanh Xuan,20.9944171,105.8171316,Starbucks Coffee Vincom Center Phạm Ngọc Thạch,21.00639362,105.8316375,Coffee Shop
Thanh Xuan,20.9944171,105.8171316,The Lapis Hotel,21.01976967,105.8559334,Hotel
Thanh Xuan,20.9944171,105.8171316,Chả Cá Thăng Long,21.033208,105.846044,Vietnamese Restaurant
Thanh Xuan,20.9944171,105.8171316,Duong's 2 Restaurant & Cooking Class,21.03410845,105.8534968,Vietnamese Restaurant
Thanh Xuan,20.9944171,105.8171316,Phở Gia Truyền Bát Đàn,21.0337111,105.8464615,Noodle Restaurant
Thanh Xuan,20.9944171,105.8171316,Bún Chả Hương Liên,21.01793187,105.853913,Noodle Restaurant
Thanh Xuan,20.9944171,105.8171316,Cộng Càphê,21.02892649,105.8494596,Coffee Shop
Thanh Xuan,20.9944171,105.8171316,Hotel de L'Opera,21.02457239,105.8557538,Hotel
Thanh Xuan,20.9944171,105.8171316,Bánh Mì 25,21.03616703,105.8486871,Sandwich Spot
Thanh Xuan,20.9944171,105.8171316,Orchids Spa,21.02943437,105.8504335,Spa
Thanh Xuan,20.9944171,105.8171316,Orchid Cooking Class & Restaurant,21.03387409,105.8532701,Culinary School
Thanh Xuan,20.9944171,105.8171316,Apron Up Restaurant,21.03402339,105.8473036,Vietnamese Restaurant
Thanh Xuan,20.9944171,105.8171316,Sky Walk Lotte Centre,21.03213124,105.8124281,Scenic Lookout
Thanh Xuan,20.9944171,105.8171316,Cộng Càphê,21.03516553,105.853395,Coffee Shop
Thanh Xuan,20.9944171,105.8171316,L'Espace - Institut Français de Hanoï (Trung Tâm Văn Hóa Pháp tại Hà Nội),21.02466826,105.8558318,Cultural Center
Thanh Xuan,20.9944171,105.8171316,Phở 10 Lý Quốc Sư,21.030473,105.848801,Noodle Restaurant
Thanh Xuan,20.9944171,105.8171316,Meliã,21.024107,105.84907,Hotel
Thanh Xuan,20.9944171,105.8171316,Starbucks Reserve Nhà Thờ,21.02916166,105.8502215,Coffee Shop
Thanh Xuan,20.9944171,105.8171316,Bún Chả Hàng Quạt,21.03252245,105.8488068,Noodle Restaurant
Thanh Xuan,20.9944171,105.8171316,Standing Bar,21.04696431,105.8402007,Beer Bar
Thanh Xuan,20.9944171,105.8171316,Công Viên Thống Nhất (Reunification Park),21.015848,105.8440663,Park
Thanh Xuan,20.9944171,105.8171316,Cafe Giảng,21.03353678,105.8546951,Coffee Shop
Thanh Xuan,20.9944171,105.8171316,Tranquil Books & Coffee,21.03249147,105.8456909,Coffee Shop
Thanh Xuan,20.9944171,105.8171316,Bun Cha Ta,21.03437342,105.8543823,Noodle Restaurant
Thanh Xuan,20.9944171,105.8171316,Meat Plus B1 Nguyễn Thị Thập,21.007954,105.803705,Korean Restaurant
Thanh Xuan,20.9944171,105.8171316,Nhạc Cafe - Music Cafe,21.0324653,105.855285,Coffee Shop
Thanh Xuan,20.9944171,105.8171316,Bún Chả Nem Rán 41 Cửa Đông,21.03462917,105.8458793,Noodle Restaurant
Thanh Xuan,20.9944171,105.8171316,Hanoi La Selva Hotel,21.03137364,105.8548863,Hotel
Thanh Xuan,20.9944171,105.8171316,Hương Sen II,21.00846096,105.8189818,Spa
Thanh Xuan,20.9944171,105.8171316,Cafe Đinh,21.03188184,105.852163,Coffee Shop
Thanh Xuan,20.9944171,105.8171316,VinMart Royal City,21.0031414,105.816424,Market
Thanh Xuan,20.9944171,105.8171316,Aquarius Legend Hotel,21.03232458,105.854457,Hotel
Thanh Xuan,20.9944171,105.8171316,Hoa 10 giờ Floral & Book Café,21.03067727,105.8561435,Café
Thanh Xuan,20.9944171,105.8171316,Quan An Ngon 18 Phan Boi Chau,21.02640465,105.8434518,Vietnamese Restaurant
Thanh Xuan,20.9944171,105.8171316,Cộng Càphê 54 Hàng Điếu (Hàng Nón),21.03261866,105.8468432,Café
Thanh Xuan,20.9944171,105.8171316,Hidden Gem Coffee,21.03376,105.85514,Coffee Shop
Thanh Xuan,20.9944171,105.8171316,강남면옥,21.018276,105.779562,BBQ Joint
Thanh Xuan,20.9944171,105.8171316,An Cafe,21.02981,105.84776,Café
Thanh Xuan,20.9944171,105.8171316,Pizza 4Ps 11B Bảo Khánh,21.03106,105.850146,Pizzeria
Thanh Xuan,20.9944171,105.8171316,CGV Cinemas Hà Nội Centerpoint,21.00413263,105.805027,Movie Theater
Thanh Xuan,20.9944171,105.8171316,The Note Coffee,21.03158263,105.8511748,Coffee Shop
Thanh Xuan,20.9944171,105.8171316,O'Gallery Premier Hotel & Spa,21.02967485,105.8458894,Hotel
Thanh Xuan,20.9944171,105.8171316,Pepe la Poule,21.05567703,105.8212862,French Restaurant
Thanh Xuan,20.9944171,105.8171316,HOME Hanoi Restaurant,21.04546233,105.8424943,Vietnamese Restaurant
Thanh Xuan,20.9944171,105.8171316,CGV Cinemas MIPEC Tower,21.00539439,105.8239404,Movie Theater
Thanh Xuan,20.9944171,105.8171316,Cowboy Jack's,21.00584398,105.8232076,Pizzeria
Thanh Xuan,20.9944171,105.8171316,Acid8 Coffee 34 Hạ Hồi,21.02102,105.846855,Coffee Shop
Thanh Xuan,20.9944171,105.8171316,GoGi House,21.00127928,105.8165284,Korean Restaurant
Thanh Xuan,20.9944171,105.8171316,Joma Bakery Café,21.03446908,105.8141427,Café
Thanh Xuan,20.9944171,105.8171316,McDonald's,21.02539134,105.8531895,Fast Food Restaurant
Thanh Xuan,20.9944171,105.8171316,JW Cafe,21.00719455,105.7834414,Vietnamese Restaurant
Thanh Xuan,20.9944171,105.8171316,King Roti,21.03242085,105.8506454,Bakery
Thanh Xuan,20.9944171,105.8171316,Công Viên Yên Sở (Yen So Public Park),20.96074691,105.8576619,Park
Thanh Xuan,20.9944171,105.8171316,Executive Lounge @ JW Marriott Hotel Hanoi,21.0071839,105.7832007,Hotel
Thanh Xuan,20.9944171,105.8171316,Angelina - Italian Restaurant & Lounge,21.025802,105.856388,Lounge
Thanh Xuan,20.9944171,105.8171316,Bảo Tàng Dân Tộc Học Việt Nam (Vietnam Museum of Ethnology),21.04051643,105.7981166,Museum
Thanh Xuan,20.9944171,105.8171316,The Fat Pig (Con Heo Béo),21.06053486,105.82731,BBQ Joint
Thanh Xuan,20.9944171,105.8171316,Đền Ngọc Sơn,21.03055064,105.8524582,Temple
Thanh Xuan,20.9944171,105.8171316,Yakushi Center for Holistic Health,21.0614743,105.8319556,Massage Clinic
Thanh Xuan,20.9944171,105.8171316,Cộng Càphê,21.03350388,105.8381893,Coffee Shop
Thanh Xuan,20.9944171,105.8171316,Grand Plaza Hanoi Hotel,21.0080871,105.796658,Hotel
Thanh Xuan,20.9944171,105.8171316,Phở Sướng,21.033548,105.852135,Noodle Restaurant
